_id,additional,firstName,lastName,role,fullName,occupation
6504166ba47588ad6024ab16,1846-1916,Ferdinand,Kracher,"Bernardo, Offizier",Ferdinand Kracher,Schauspieler
6716137e1154ae2a37b10092,,Arno,Kraehahn,Musik,Arno Kraehahn,Schauspieler
651691d696c724dc0090c697,,Hilde,Krahl,Leser*innen,Hilde Krahl,Schauspieler
6504166ba47588ad6024ab21,,Alfons,Kral,Kammermusiker,Alfons Kral,Schauspieler
6504166ba47588ad6024ab27,1875-1900,Emilie,Krall,"Benjamine, dessen Tochter",Emilie Krall,Schauspieler
6504166ba47588ad6024ab28,1912-1933,Marie,Krall,"Frau Zangl, Garderobefrau",Marie Krall,Schauspieler
6504166ba47588ad6024ab2e,1880-1926,Arpad,Kramer,Eva Gerndl,Arpad Kramer,Schauspieler
6504166ba47588ad6024ab30,,Maria,Kramer,Annie,Maria Kramer,Schauspieler
6504166ba47588ad6024ab31,,Margarethe,Kramm,"Raphael, dessen Sohn",Margarethe Kramm,Schauspieler
6504166ba47588ad6024ab3b,,Marie,Krappek,Dienerin,Marie Krappek,Schauspieler
66472cbb2ab4d9095f50f9f7,,Anna,Krass,"Ulrike, seine Tochter",Anna Krass,Schauspieler
6504166ba47588ad6024ab3d,1839-1908,Friedrich,Krastel,Carlo,Friedrich Krastel,Schauspieler
6504166ba47588ad6024ab46,1837-1918,Anna,Kratz,"Jenny, Kammermädchen",Anna Kratz,Schauspieler
6504166ba47588ad6024ab2f,,Heinrich,Kratz,Raphael,Heinrich Kratz,Schauspieler
6504166ba47588ad6024ab33,,Ernst,Krause,Schmock,Ernst Krause,Schauspieler
6504166ba47588ad6024b7a0,,Hans,Krauspe,Deutsche Bearbeitung,Hans Krauspe,Schauspieler
6504166ba47588ad6024ab35,1905-1963,Helmuth,Krauss,"Der Königsfliegenpilz, Pilzkönig",Helmuth Krauss,Schauspieler
6504166ba47588ad6024ab37,,Wolfgang,Krauss,Jago,Wolfgang Krauss,Schauspieler
6504166ba47588ad6024ab36,1884-1959,Werner,Krauss (Krauß),Teufel,Werner Krauss (Krauß),Schauspieler
6504166ba47588ad6024ab42,,Hans,Kreith,Diener,Hans Kreith,Schauspieler
6504166ba47588ad6024ab45,1922-1933,Anni,Krenek (Kreneck),Peterchens Sternchen,Anni Krenek (Kreneck),Schauspieler
6504166ba47588ad6024ab47,,Herr,Krenn,Chor der Burschen,Herr Krenn,Schauspieler
6540083300806585029ed184,,Konradin,Kreutzer,Musik,Konradin Kreutzer,Schauspieler
663fd8722ab4d9095f40f7fa,vom Hoftheater zu Cassel,Frln.,Krieg,"Marianne, seine Schwester",Frln. Krieg,Schauspieler
6504166ba47588ad6024ab57,1926-1953,Alois,Krischke,Notarius Falk,Alois Krischke,Schauspieler
6504166ba47588ad6024ab62,auch Edelsheim-Gyulai,Friederike,Kronau,Katharina,Friederike Kronau,Schauspieler
6504166ba47588ad6024ab4a,geb. Fournier,Antonie,Kronser,"Marthe, seine Frau",Antonie Kronser,Schauspieler
6504166ba47588ad6024ab4b,Cronstain,Heinrich Wilhelm,Kronstein,Diener,Heinrich Wilhelm Kronstein,Schauspieler
6504166ba47588ad6024ab4e,,"(Krossek), Friederike",Krosseck,Edrica,"(Krossek), Friederike Krosseck",Schauspieler
6504166ba47588ad6024ab54,1765-1828,Carl Friedrich,Krüger,Herr von Werdenach,Carl Friedrich Krüger,Schauspieler
6504166ba47588ad6024ab55,1753-1831,Caroline,Krüger,Berta,Caroline Krüger,Schauspieler
6504166ba47588ad6024bb05,,Heinrich,Kunstmann,Deutsch,Heinrich Kunstmann,Schauspieler
6504166ba47588ad6024ab6a,1818-1886,Cesarine,Kupfer-Gomansky,"Die Rätin, seine Frau",Cesarine Kupfer-Gomansky,Schauspieler
6504166ba47588ad6024ab70,1863-1933,Viktor,Kutschera,"Marcellus, Offizier",Viktor Kutschera,Schauspieler
66c0f46c797f4aaa6ad1a2bf,,Halina,Kuzniakowna,Klara,Halina Kuzniakowna,Schauspieler
651691d696c724dc0090ce5a,,Kyrre,Kvam,Musik,Kyrre Kvam,Schauspieler
656790f800806585020e1589,,Cornelia,Kögl,Melitta,Cornelia Kögl,Schauspieler
650c0541258213a8dc5f9b1a,,Anton,Köhler,Ein Arbeiter,Anton Köhler,Schauspieler
65e5959f4578d73148c6c223,,Herr,Köhler,Verwandte,Herr Köhler,Schauspieler
669e7a4883f66cc36901003c,,Herbert,Köllner,Graf,Herbert Köllner,Schauspieler
6666a417de0d61d670832b13,Gast aus Karlsruhe,Frl.,König,"Jane Eyre, eine Waise",Frl. König,Schauspieler
658220e851cd38b410e34a7f,1924-1927,Hanns,König,Gäste,Hanns König,Schauspieler
65671a4d0080658502070cc4,,Hermine,Körner,"Eucharis, Dienerin Sapphos",Hermine Körner,Schauspieler
65a3daa04cfe378558e33873,,Hans Friedrich,Kühnelt,,Hans Friedrich Kühnelt,Schauspieler
653253ad832f678f05583370,1856-1895,Johann,Kühns,Hennig,Johann Kühns,Schauspieler
6504166ba47588ad6024ab82,1781-1859,Julius,La Roche,Kammerdiener,Julius La Roche,Schauspieler
6504166ba47588ad6024ab9f,1794-1884,Carl,La Roche,"Malvolio, Olivias Haushofmeister",Carl La Roche,Schauspieler
658edf4a51cd38b410074424,1934-1937,Fritz,Lader,Chor der Burschen,Fritz Lader,Schauspieler
6504166ba47588ad6024b45e,,Paul Constantin,Lafargue,,Paul Constantin Lafargue,Schauspieler
67c1afe430450db5f68f9d5e,,Selma,Lagerlöf,,Selma Lagerlöf,Schauspieler
6504166ba47588ad6024bded,,Stéphane,Laimé,Bühne,Stéphane Laimé,Schauspieler
6666d806de0d61d670d05d0e,a. G. aus Köln,Ludmilla,Landori,Emilia,Ludmilla Landori,Schauspieler
6504166ba47588ad6024ab78,,Adolf,Landvogt,"Orsino, Herzog von Illyrien",Adolf Landvogt,Schauspieler
6504166ba47588ad6024ab7a,,Erwin,Lang,Bühnenbild,Erwin Lang,Schauspieler
6504166ba47588ad6024ab7b,,Herr,Lang,Freiwillige,Herr Lang,Schauspieler
6504166ba47588ad6024ab80,,Martin,Lang,Junger Punier,Martin Lang,Schauspieler
66b3c833797f4aaa6ae685fb,,Siegfried,Lange,"Pieps, deren Kind",Siegfried Lange,Schauspieler
6504166ba47588ad6024ab89,1751-1831,Joseph,Lange,Appiani,Joseph Lange,Schauspieler
6504166ba47588ad6024ab86,,Johanna,Lange,Isabella,Johanna Lange,Schauspieler
6504166ba47588ad6024b46a,,František,Langer,mit,František Langer,Schauspieler
6504166ba47588ad6024bdf3,,Johann,Lascsak,Beleuchtung,Johann Lascsak,Schauspieler
671613801154ae2a37b101c0,,Michael,Laub,,Michael Laub,Schauspieler
6504166ba47588ad6024b7ab,,Heinrich,Laube,Deutsch,Heinrich Laube,Schauspieler
6504166ba47588ad6024b7ac,,Josef,Laudes,Deutsch,Josef Laudes,Schauspieler
65620b270080658502cf33bc,,Lilli,Lauser,Deutsch,Lilli Lauser,Schauspieler
690c5ff052365fce4c987f34,,Frances,Leak,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten",Frances Leak,Schauspieler
6504166ba47588ad6024bb15,,Hans,Lebert,es lesen,Hans Lebert,Schauspieler
6504166ba47588ad6024b7b4,,Karl August,Lebrun,Perin,Karl August Lebrun,Schauspieler
6504166ba47588ad6024ab9d,,Josef,Lechner,Jüngerer Chor,Josef Lechner,Schauspieler
6504166ba47588ad6024ab9b,vom ständischen Theater in Prag,Fräulein,Lechner,"Ulrike, seine Tochter",Fräulein Lechner,Schauspieler
6504166ba47588ad6024ab9e,,Inge,Leddihn,Dessen Braut,Inge Leddihn,Schauspieler
6504166ba47588ad6024aba4,,Lotte,Ledl,Es lesen,Lotte Ledl,Schauspieler
6504166ba47588ad6024aba6,,Babette,Lefèvre,"Frau von Schönau, seine Nichte",Babette Lefèvre,Schauspieler
6504166ba47588ad6024b7bb,,Erneste,Legouvé,,Erneste Legouvé,Schauspieler
6504166ba47588ad6024abb0,,Otto,Lehfeld,Othello,Otto Lehfeld,Schauspieler
6504166ba47588ad6024abb3,1920-1923,Adolf,Lehmann,"Jack, Jockey",Adolf Lehmann,Schauspieler
6662ae78fd58c69849bcc251,,Hugo,Lehmann,Schimmelig,Hugo Lehmann,Schauspieler
6504166ba47588ad6024abbe,,Guido,Lehmann,Doktor,Guido Lehmann,Schauspieler
6504166ba47588ad6024abb1,,Adele,Lehmann,"Ernestine, ihr Kammermädchen",Adele Lehmann,Schauspieler
6504166ba47588ad6024abb9,,Fritz,Lehmann,Sein Knabe,Fritz Lehmann,Schauspieler
6504166ba47588ad6024aba2,,Gilbert,Lehner,Bühnenbild,Gilbert Lehner,Schauspieler
6504166ba47588ad6024aba9,,Anna,Leier,Fritz,Anna Leier,Schauspieler
6504166ba47588ad6024abab,1761-1834,Friedrich Wilhelm,Leifer,Rips,Friedrich Wilhelm Leifer,Schauspieler
690c5f3252365fce4c987c44,,Vivien,Leigh,"Lavinia, Tochter von Titus Andronicus",Vivien Leigh,Schauspieler
6504166ba47588ad6024abb6,1946-1949,Christl,Leiningen,"Peps, deren Kind",Christl Leiningen,Schauspieler
6504166ba47588ad6024abba,Gast aus Moskau,Therese,Leithner,Clärchen,Therese Leithner,Schauspieler
6504166ba47588ad6024abbc,,Herr,Lemaistre,Carl,Herr Lemaistre,Schauspieler
6504166ba47588ad6024abc2,1779-1851,Wenzel Josef,Lembert,"Perin, Sekretär und Vertrauter der Prinzessin",Wenzel Josef Lembert,Schauspieler
6504166ba47588ad6024b7c0,,Johann Wilhelm,Lembert,Deutsch,Johann Wilhelm Lembert,Schauspieler
6504166ba47588ad6024abc6,,Magda,Lena,Viertes Sternchen,Magda Lena,Schauspieler
6504166ba47588ad6024b7c4,,George Farquhar,Lennox,,George Farquhar Lennox,Schauspieler
6504166ba47588ad6024abce,,Hugo,Leonhard,Freiwillige,Hugo Leonhard,Schauspieler
6504166ba47588ad6024b477,,Karl,Lerbs,Schauermann,Karl Lerbs,Schauspieler
67c1afff30450db5f68f9d74,,Alexander,Lernet-Holenia,,Alexander Lernet-Holenia,Schauspieler
6504166ba47588ad6024b478,,Alexander,Lernet-Holenia,es lesen,Alexander Lernet-Holenia,Schauspieler
6504166ba47588ad6024b479,,Louis,Leroy,,Louis Leroy,Schauspieler
6504166ba47588ad6024b47d,,Gotthold Ephraim,Lessing,,Gotthold Ephraim Lessing,Schauspieler
6504166ba47588ad6024abc4,1822-1883,Eduard,Leuchert,Hauptmann,Eduard Leuchert,Schauspieler
6504166ba47588ad6024abc5,,Jakob,Leuthe,Verwandte,Jakob Leuthe,Schauspieler
6504166ba47588ad6024abc8,,Henriette,Leuthold,"Jeanne, Tochter der Gräfin",Henriette Leuthold,Schauspieler
6504166ba47588ad6024abca,"geb. Precheisen, 1853-1935",Olga,Lewinsky,Schauspieler,Olga Lewinsky,Schauspieler
6504166ba47588ad6024abc9,1835-1907,Josef,Lewinsky,Argan,Josef Lewinsky,Schauspieler
6561f3320080658502cf302a,,Rudolf,Leyrer,Cleanthe,Rudolf Leyrer,Schauspieler
6567bbec008065850212c6f7,,Alfred Oscar,Liebsch,Diener bei Harden,Alfred Oscar Liebsch,Schauspieler
6504166ba47588ad6024abdc,1882-1898,Anna,Lieder,Cäcilie,Anna Lieder,Schauspieler
6504166ba47588ad6024abdd,"geb. Schuller, Hofschauspielerin",Regina,Lieder,"Olivia, eine reiche Gräfin",Regina Lieder,Schauspieler
66be7e4f797f4aaa6a8f1bf9,,Wolfried,Lier,"Leonato, ihr Diener",Wolfried Lier,Schauspieler
6504166ba47588ad6024abe4,auch Herdan,Claire,Liesenberg,1. Dame,Claire Liesenberg,Schauspieler
6595c1b451cd38b41028a9a7,,Hans,Lietzau,Baron Flitterstein,Hans Lietzau,Schauspieler
650c0541258213a8dc5f9b23,,Fred,Liewehr,Lyrik und Prosa. Es lesen,Fred Liewehr,Schauspieler
651691d696c724dc0090c70b,,Florian,Liewehr,"Dramaturgisches, Aphorismen, Gedichte",Florian Liewehr,Schauspieler
66466b092ab4d9095f1e0755,,Henriette,Liga,Kind,Henriette Liga,Schauspieler
664617c92ab4d9095fc4d686,auch Henriette Liga,Henriette,Ligotzka,Ein Kind,Henriette Ligotzka,Schauspieler
6504166ba47588ad6024b488,,Paul,Lindau,,Paul Lindau,Schauspieler
650c0541258213a8dc5f9b20,,Edmund,Lindner,Konrad,Edmund Lindner,Schauspieler
656738aa00806585020a439b,,Peter Joseph,Lindpaintner,Musik,Peter Joseph Lindpaintner,Schauspieler
6504166ba47588ad6024abe2,,Leopold,Lindtberg,Aus der Rede zur Entgegenahme des Nobelpreises für Literatur:,Leopold Lindtberg,Schauspieler
6504166ba47588ad6024abf2,1868-1881,Therese,Link,Babette,Therese Link,Schauspieler
6504166ba47588ad6024abe9,"1868-1873, Kinderrollen",Fanny,Link,"Fritz, deren Kind",Fanny Link,Schauspieler
6504166ba47588ad6024abe8,1870-1872,Antonie,Link,Knabe,Antonie Link,Schauspieler
6504166ba47588ad6024abf1,1866-1882,Sofie,Link,Fritz,Sofie Link,Schauspieler
6504166ba47588ad6024abeb,1867,Karoline,Link,Ernst,Karoline Link,Schauspieler
6504166ba47588ad6024abfc,,Ernst,Lipensky,Der Prolog (Zwischenspiel),Ernst Lipensky,Schauspieler
6504166ba47588ad6024abfb,,Erna,Lipensky,Freiwillige,Erna Lipensky,Schauspieler
6504166ba47588ad6024abea,1834-1913,Josef,Lippert,Hauptmann,Josef Lippert,Schauspieler
6504166ba47588ad6024ac02,1793-1816,August,Lippert,Bernardo,August Lippert,Schauspieler
6504166ba47588ad6024ac03,,Carl,Lippert,Horatio,Carl Lippert,Schauspieler
6504166ba47588ad6024abec,,Rudolf,Lisatz,Technische Einrichtung,Rudolf Lisatz,Schauspieler
6504166ba47588ad6024abed,,Käthe,Lisatz-Schwab,Hausfrau,Käthe Lisatz-Schwab,Schauspieler
6504166ba47588ad6024abf7,geborene Gräfin Bubna,Maria,Littitz,Die Königin (Zwischenspiel),Maria Littitz,Schauspieler
690c605252365fce4c987f52,,George,Little,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten",George Little,Schauspieler
6504166ba47588ad6024b7c9,,Josephe Philippe Simon,Lockroy,,Josephe Philippe Simon Lockroy,Schauspieler
65821eed51cd38b410e34940,1924-1933; 1947-1948 a. G.,Alfred,Lohner,Polyneikes,Alfred Lohner,Schauspieler
6504166ba47588ad6024ac09,,Jenny,Lorm,"Jeanne, Tochter der Gräfin",Jenny Lorm,Schauspieler
6504166ba47588ad6024b7d7,,Lola,Lorme,Deutsch,Lola Lorme,Schauspieler
6504166ba47588ad6024ac0d,,Ernst,Lothar,Gedenkrede,Ernst Lothar,Schauspieler
6504166ba47588ad6024ac14,1803-1857,Karl,Lucas (auch Lukas),Ringelstern,Karl Lucas (auch Lukas),Schauspieler
6504166ba47588ad6024b7e0,,Otto,Ludwig,,Otto Ludwig,Schauspieler
651691d696c724dc0090c739,,Sylvia,Lukan,mit,Sylvia Lukan,Schauspieler
6504166ba47588ad6024ac1f,,Ferdinand,Lukitsch,Diener Bei Harden,Ferdinand Lukitsch,Schauspieler
6504166ba47588ad6024ac22,,Jakob,Lussberger,Präsident,Jakob Lussberger,Schauspieler
669e178a83f66cc369b7932a,,Marlie,Lussnigg,Ein Mädchen,Marlie Lussnigg,Schauspieler
6504166ba47588ad6024ac24,,Maria,Lussnigg,Ein Mädchen,Maria Lussnigg,Schauspieler
6629878b46b3b9baafc172ee,a. G.,Herr,Lutzberger,"Friedenberg, Großhändler aus der Residenz",Herr Lutzberger,Schauspieler
67161458f135e6832011ad91,,Sophie,Lux,Video,Sophie Lux,Schauspieler
6504166ba47588ad6024ac25,,Franz,Lux,Kohl,Franz Lux,Schauspieler
6504166ba47588ad6024ac26,,Herr,Luzac (Lusac),"Christian, des Doktors Bedienter",Herr Luzac (Lusac),Schauspieler
650c0541258213a8dc5f9b26,1856-1912,Konrad,Löwe,Geist von Hamlets Vater,Konrad Löwe,Schauspieler
6526ae0415a41d34a76dfeb3,1786-1852,Juliane,Löwe,Lady Johanna ,Juliane Löwe,Schauspieler
6526ae4615a41d34a76dfeb6,Nina,Anna,Löwe,Cäcilie,Anna Löwe,Schauspieler
650c0541258213a8dc5f9b29,,Therese,Löwe,Trudchen,Therese Löwe,Schauspieler
650c0541258213a8dc5f9b27,,Ludwig,Löwe,"Narr, in Olivias Diensten",Ludwig Löwe,Schauspieler
66be7564797f4aaa6a8f15f7,,Elsbeth von,Lüdinghausen,"Clarissa, seine Frau",Elsbeth von Lüdinghausen,Schauspieler
690c5dee52365fce4c987831,,Alec,MacDonald,Chief Electrician,Alec MacDonald,Schauspieler
6504166ba47588ad6024ac2a,,M,Machalitzky,"Pepi, Valentins Kind",M Machalitzky,Schauspieler
6504166ba47588ad6024ac2f,1937-1947,Irmgard,Mader,Dessen Braut,Irmgard Mader,Schauspieler
6504166ba47588ad6024ac2d,1933-1935,Elfi,Mader,Kinder,Elfi Mader,Schauspieler
6504166ba47588ad6024ac2c,1938-1945,Anton,Mader,Georg,Anton Mader,Schauspieler
6504166ba47588ad6024b496,,Julius,Mader,Deutsch,Julius Mader,Schauspieler
6504166ba47588ad6024ac32,,Franz,Madl,Diener,Franz Madl,Schauspieler
6504166ba47588ad6024b495,,Imre,Madách,,Imre Madách,Schauspieler
6504166ba47588ad6024b7e5,,Maurice,Maeterlinck,,Maurice Maeterlinck,Schauspieler
6504166ba47588ad6024ac33,,Anton,Maglia,2. Diener,Anton Maglia,Schauspieler
66d84041ee1bc6f9d4914d53,,Hans,Mahnke,Theobald Maske,Hans Mahnke,Schauspieler
651691d696c724dc0090ce91,,Erwin,Maier,2. Freiwilliger,Erwin Maier,Schauspieler
6504166ba47588ad6024ac37,1881-1960,Ferdinand,Maierhofer,"Der Tschilp, ein Spatzenvater",Ferdinand Maierhofer,Schauspieler
66a24cd183f66cc369f6797a,,Karl,Mandl,2. Diener,Karl Mandl,Schauspieler
6504166ba47588ad6024ac55,,Herr,Manhart (Manhardt),1. Freiwilliger,Herr Manhart (Manhardt),Schauspieler
66572dfef11595c123a5dc5a,,Herr,Mannhart,1. Freiwilliger,Herr Mannhart,Schauspieler
6504166ba47588ad6024ac3c,1876-1962,Lili,Marberg,"Frau von Cypressenburg, Witwe",Lili Marberg,Schauspieler
6504166ba47588ad6024b4a4,,Leopold,Marchand,,Leopold Marchand,Schauspieler
6504166ba47588ad6024ac5e,1797-1871,Heinrich,Marr,Alba,Heinrich Marr,Schauspieler
6504166ba47588ad6024ac5d,1876-1949,Hans,Marr,"Peter Alexandrowitsch Simonow, ein Abenteurer",Hans Marr,Schauspieler
6504166ba47588ad6024b4b1,,Ernst,Martin,,Ernst Martin,Schauspieler
6504166ba47588ad6024ac71,,Raoul,Martinee,Polizisten,Raoul Martinee,Schauspieler
6504166ba47588ad6024ac72,,Herr,Marx,Jagdfreunde,Herr Marx,Schauspieler
6504166ba47588ad6024ac75,,Elly,Masovszky,Fünftes Sternchen,Elly Masovszky,Schauspieler
671613801154ae2a37b101c3,,Jochen,Massar,Bühnenbild,Jochen Massar,Schauspieler
6504166ba47588ad6024ac61,,Marie,Mathes,Nelly,Marie Mathes,Schauspieler
6504166ba47588ad6024ac60,geb. Röckel,Louisabeth,Mathes,"Benjamine, dessen Tochter",Louisabeth Mathes,Schauspieler
6504166ba47588ad6024ac5f,,Herr,Mathes,"Elisabeth, seine Tochter",Herr Mathes,Schauspieler
6504166ba47588ad6024ac5a,1903-1905,Helene,Mathée,"Bertha, ihre Tochter",Helene Mathée,Schauspieler
6504166ba47588ad6024ac64,1828-1878,Fanny,Matras,Ernestine,Fanny Matras,Schauspieler
6504166ba47588ad6024ac6b,,Gerda,Mattig,Peterchens Sternchen,Gerda Mattig,Schauspieler
65a6e54a4cfe378558f12747,,Johanna,Matz,Mytyl,Johanna Matz,Schauspieler
690c5db052365fce4c9877d4,,Stella,Maude,Assistant Stage Manager,Stella Maude,Schauspieler
6504166ba47588ad6024ac7a,,August Wilhelm,Maurer,"Don Caesar, Prinz von Urghel",August Wilhelm Maurer,Schauspieler
6504166ba47588ad6024b7e8,,Eduard,Mautner,,Eduard Mautner,Schauspieler
6504166ba47588ad6024ac86,1913-1953,Maria,Mayen,Leonie von Renat,Maria Mayen,Schauspieler
6504166ba47588ad6024ac87,1769-1804,Carl Josef,Mayer,Angelo,Carl Josef Mayer,Schauspieler
6504166ba47588ad6024ac90,1877-1958,Maria,Mayer,Plakatfiguren,Maria Mayer,Schauspieler
6504166ba47588ad6024ac7f,1786-1871,Franz,Mayerhofer,Van der Embden,Franz Mayerhofer,Schauspieler
6651f4252ab4d9095f39ab3e,,Hr,Mayr,Sarnen,Hr Mayr,Schauspieler
690c5ec552365fce4c987ab6,,John,McGregor,Martius,John McGregor,Schauspieler
690c5ffa52365fce4c987f37,,Ellen,McIntosh,"Verwandte von Titus, Priester, Richter, Soldaten, Jäger, Bürger und Goten",Ellen McIntosh,Schauspieler
6612852e21b0fcd2e603e612,königl. sächsischer Hofschauspieler,Herr,Meaubert,Langsalm,Herr Meaubert,Schauspieler
6504166ba47588ad6024ac81,1880-1960,Lotte,Medelsky,Ophelia,Lotte Medelsky,Schauspieler
6504166ba47588ad6024ac80,1936-1963,Liselotte,Medelsky,Maruschka,Liselotte Medelsky,Schauspieler
660d9c6421b0fcd2e6eafc4a,Schauspieler,Herr,Medlus,Sir Heinrich Laub,Herr Medlus,Schauspieler
6504166ba47588ad6024ac8b,,Herr,Medwed,Chor der Burschen,Herr Medwed,Schauspieler
6601fb2821b0fcd2e6c0a8c3,,Herr,Meier,Itel Reding,Herr Meier,Schauspieler
6504166ba47588ad6024ac92,,Monika,Meinecke,Dritter kleiner Steinpilz,Monika Meinecke,Schauspieler
6504166ba47588ad6024ac91,,Michael,Meinecke,Zweiter kleiner Steinpilz,Michael Meinecke,Schauspieler
67161462f135e6832011b3f5,,Marianne,Meinl,Puppenbau,Marianne Meinl,Schauspieler
6504166ba47588ad6024ac94,,Josef,Meinrad,aus den Werken des Dichters lesen,Josef Meinrad,Schauspieler
6504166ba47588ad6024ac95,,Kurt,Meisel,Die Geschichte eines Bauern aus dem Taunus (Novelle),Kurt Meisel,Schauspieler
6504166ba47588ad6024ac96,,Käthe,Meissl,Eine Zig*****in,Käthe Meissl,Schauspieler
6504166ba47588ad6024ac97,,Albert,Meithner,Musikalische Leitung,Albert Meithner,Schauspieler
6504166ba47588ad6024ac98,"1815-1888, Hofschauspieler",Carl Wilhelm,Meixner,Sobrinus,Carl Wilhelm Meixner,Schauspieler
662fd71cc98953bbf0fbfffa,Leipzig,Herr,Meixner,Doktor Wespe,Herr Meixner,Schauspieler
6504166ba47588ad6024b7f6,Pseud. f. Josephe Anne Honoré Duveyrier,,Melesville,, Melesville,Schauspieler
6504166ba47588ad6024b7f7,,Max,Mell,,Max Mell,Schauspieler
6504166ba47588ad6024acad,1885-1954,Maria,Mell,Ophelia,Maria Mell,Schauspieler
6716145df135e6832011b156,,nach dem gleichnamigen Roman von  Thomas,Melle,,nach dem gleichnamigen Roman von  Thomas Melle,Schauspieler
655bb6b40080658502c551fc,,Felix,Mendelssohn-Bartholdy,Musik,Felix Mendelssohn-Bartholdy,Schauspieler
69120511dd3949980ba0dc2d,,Helen,Menken,Fortune Teller,Helen Menken,Schauspieler
6504166ba47588ad6024ac9c,verehel. Hanusch,Anna (Nanni),Menner,Christine,Anna (Nanni) Menner,Schauspieler
66c0f4a6797f4aaa6ad1a2ed,,Kazimierz,Meres,Gustav,Kazimierz Meres,Schauspieler
6504166ba47588ad6024b7ff,,de,Mervain,,de Mervain,Schauspieler
6504166ba47588ad6024aca5,1891-1899,Ottilie,Metzl,"Raphael, dessen Sohn",Ottilie Metzl,Schauspieler
655542050080658502bf2d7b,,H.,Meyer,,H. Meyer,Schauspieler
6504166ba47588ad6024aca9,,Friedericke,Meyer,Katharina,Friedericke Meyer,Schauspieler
6504166ba47588ad6024acab,,Johann Friedrich,Meyer (Mayer),"Anselm Bloom, pensionierter Hauptmann, des Handelsherrn Bruder",Johann Friedrich Meyer (Mayer),Schauspieler
6504166ba47588ad6024bb5b,,Joachim,Meyerhoff,mit,Joachim Meyerhoff,Schauspieler
690c5e5b52365fce4c98797e,,Ralph,Michael,"Bassianus, sein Bruder",Ralph Michael,Schauspieler
6504166ba47588ad6024acb4,,Erna,Michall,"Emma, ihre Tochter",Erna Michall,Schauspieler
6504166ba47588ad6024acbc,1906-1944,Ludwig,Miesner,Kellermeister,Ludwig Miesner,Schauspieler
6683cdb56bf80e1c76d1ae18,,Rudolf,Miesner,"Fritz, Kellner",Rudolf Miesner,Schauspieler
690c5efd52365fce4c987b46,,Kevin,Miles,Chiron,Kevin Miles,Schauspieler
6504166ba47588ad6024acca,1838-1843,Emilie,Mittell,Ernestine,Emilie Mittell,Schauspieler
65415cee0080658502aa0888,1845-1849,Antonie,Mittell,Fritz,Antonie Mittell,Schauspieler
6504166ba47588ad6024acc8,1840-1847,Cäcilie,Mittell,Fritz,Cäcilie Mittell,Schauspieler
6504166ba47588ad6024acc7,1836-1859,Betty,Mittell,Ernestine,Betty Mittell,Schauspieler
6504166ba47588ad6024acc9,1800-1873,Carl Ferdinand,Mittell,Samuel,Carl Ferdinand Mittell,Schauspieler
6504166ba47588ad6024acd4,1848-1909,Wilhelmine,Mitterwurzer,"Cäcilie, deren Kind",Wilhelmine Mitterwurzer,Schauspieler
6504166ba47588ad6024acd3,,Friedrich,Mitterwurzer,Don Andreo,Friedrich Mitterwurzer,Schauspieler
6504166ba47588ad6024b4c5,,Jenö,Mohacsi,Deutsch,Jenö Mohacsi,Schauspieler
6504166ba47588ad6024b4c8,,,Molière,, Molière,Schauspieler
6504166ba47588ad6024b4c9,Franz,Ferenc,Molnár,,Ferenc Molnár,Schauspieler
650c0541258213a8dc5f9b30,1868-1927,Hermann,Moncza,"Körner, Mitarbeiter der Zeitung Concordia",Hermann Moncza,Schauspieler
6504166ba47588ad6024acd5,,Seppl,Montag,Hiesel,Seppl Montag,Schauspieler
690c5f0a52365fce4c987b92,,Lee,Montague,Demetrius,Lee Montague,Schauspieler
665ec1cff11595c1238dd8be,,Frau,Monti,1. Weib,Frau Monti,Schauspieler
6504166ba47588ad6024acdb,1908-1989,Heinz,Moog,Die Stimme,Heinz Moog,Schauspieler
6504166ba47588ad6024ace8,,Juliane,Moreau,Christine,Juliane Moreau,Schauspieler
6504166ba47588ad6024ace7,1778-1856,Joseph,Moreau,Zabern,Joseph Moreau,Schauspieler
6504166ba47588ad6024b806,,y Cabana Agustin,Moreto,,y Cabana Agustin Moreto,Schauspieler
6504166ba47588ad6024bb69,,Christian,Morgenstern,Deutsch,Christian Morgenstern,Schauspieler
69120318dd3949980ba0dbdd,,Paul,Morrison,Bühne,Paul Morrison,Schauspieler
651691d696c724dc0090c7d0,,Petra,Morzé,mit,Petra Morzé,Schauspieler
6504166ba47588ad6024acec,,Peter,Mosbacher,"""Zum Tod eines jungen Hundes""",Peter Mosbacher,Schauspieler
6504166ba47588ad6024b80b,,Salomon Hermann von,Mosenthal,,Salomon Hermann von Mosenthal,Schauspieler
6504166ba47588ad6024acef,1864-1936,Josef,Moser,Totengräber,Josef Moser,Schauspieler
6504166ba47588ad6024b80c,,Gustav von,Moser,,Gustav von Moser,Schauspieler
65a988af4cfe378558fbfee8,,Felix,Mottl,Musikalische Bearbeitung,Felix Mottl,Schauspieler
67161462f135e6832011b3f3,,Cedric,Mpaka,Kostüme,Cedric Mpaka,Schauspieler
6504166ba47588ad6024c02a,,Hans,Mrak,Dramaturgie,Hans Mrak,Schauspieler
